[Choosing CUDA device...]
NVIDIA A40
[Creating frb kernel...]
[Done creating frb kernel]
CHORD FRB beamformer
Compiling kernel...
Allocating input data...
Setting up input data...
dish = 249
freq = 137
polr = 0
time = 1068
Wvalue = 0.36607796f0 - 0.7806393f0im
Evalue = 2 + 7im
dstime = 26
Copying data from CPU to GPU...
Running kernel...
Copying data back from GPU to CPU...
Checking results...
    I:
        beamp=19 beamq=27 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=20 beamq=27 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=21 beamq=27 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=22 beamq=27 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=23 beamq=27 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=24 beamq=27 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=25 beamq=27 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=26 beamq=27 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=27 beamq=27 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=28 beamq=27 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=29 beamq=27 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=30 beamq=27 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=31 beamq=27 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=32 beamq=27 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=33 beamq=27 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=34 beamq=27 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=35 beamq=27 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=36 beamq=27 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=37 beamq=27 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=38 beamq=27 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=39 beamq=27 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=40 beamq=27 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=41 beamq=27 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=42 beamq=27 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=43 beamq=27 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=44 beamq=27 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=45 beamq=27 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=46 beamq=27 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=47 beamq=27 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=0 beamq=28 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=1 beamq=28 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=2 beamq=28 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=3 beamq=28 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=4 beamq=28 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=5 beamq=28 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=6 beamq=28 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=7 beamq=28 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=8 beamq=28 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=9 beamq=28 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=10 beamq=28 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=11 beamq=28 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=12 beamq=28 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=13 beamq=28 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=14 beamq=28 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=15 beamq=28 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=16 beamq=28 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=17 beamq=28 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=18 beamq=28 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=19 beamq=28 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=20 beamq=28 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=21 beamq=28 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=22 beamq=28 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=23 beamq=28 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=24 beamq=28 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=25 beamq=28 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=26 beamq=28 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=27 beamq=28 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=28 beamq=28 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=29 beamq=28 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=30 beamq=28 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=31 beamq=28 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=32 beamq=28 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=33 beamq=28 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=34 beamq=28 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=35 beamq=28 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=36 beamq=28 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=37 beamq=28 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=38 beamq=28 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=39 beamq=28 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=40 beamq=28 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=41 beamq=28 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=42 beamq=28 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=43 beamq=28 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=44 beamq=28 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=45 beamq=28 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=46 beamq=28 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=47 beamq=28 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=0 beamq=29 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=1 beamq=29 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=2 beamq=29 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=3 beamq=29 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=4 beamq=29 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=5 beamq=29 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=6 beamq=29 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=7 beamq=29 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=8 beamq=29 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=9 beamq=29 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=10 beamq=29 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=11 beamq=29 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=12 beamq=29 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=13 beamq=29 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=14 beamq=29 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=15 beamq=29 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=16 beamq=29 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=17 beamq=29 freq=137 dstime=26 I=0.123535156 I₀=39.40625
        beamp=18 beamq=29 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=19 beamq=29 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=20 beamq=29 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=21 beamq=29 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=22 beamq=29 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=23 beamq=29 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=24 beamq=29 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=25 beamq=29 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=26 beamq=29 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=27 beamq=29 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=28 beamq=29 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=29 beamq=29 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=30 beamq=29 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=31 beamq=29 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=32 beamq=29 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=33 beamq=29 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=34 beamq=29 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=35 beamq=29 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=36 beamq=29 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=37 beamq=29 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=38 beamq=29 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=39 beamq=29 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=40 beamq=29 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=41 beamq=29 freq=137 dstime=26 I=0.123535156 I₀=39.40625
        beamp=42 beamq=29 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=43 beamq=29 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=44 beamq=29 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=45 beamq=29 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=46 beamq=29 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=47 beamq=29 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=0 beamq=30 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=1 beamq=30 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=2 beamq=30 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=3 beamq=30 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=4 beamq=30 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=5 beamq=30 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=6 beamq=30 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=7 beamq=30 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=8 beamq=30 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=9 beamq=30 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=10 beamq=30 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=11 beamq=30 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=12 beamq=30 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=13 beamq=30 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=14 beamq=30 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=15 beamq=30 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=16 beamq=30 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=17 beamq=30 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=18 beamq=30 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=19 beamq=30 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=20 beamq=30 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=21 beamq=30 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=22 beamq=30 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=23 beamq=30 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=24 beamq=30 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=25 beamq=30 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=26 beamq=30 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=27 beamq=30 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=28 beamq=30 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=29 beamq=30 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=30 beamq=30 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=31 beamq=30 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=32 beamq=30 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=33 beamq=30 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=34 beamq=30 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=35 beamq=30 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=36 beamq=30 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=37 beamq=30 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=38 beamq=30 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=39 beamq=30 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=40 beamq=30 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=41 beamq=30 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=42 beamq=30 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=43 beamq=30 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=44 beamq=30 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=45 beamq=30 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=46 beamq=30 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=47 beamq=30 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=0 beamq=31 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=1 beamq=31 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=2 beamq=31 freq=137 dstime=26 I=0.123046875 I₀=39.40625
        beamp=3 beamq=31 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=4 beamq=31 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=5 beamq=31 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=6 beamq=31 freq=137 dstime=26 I=0.123046875 I₀=39.40625
        beamp=7 beamq=31 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=8 beamq=31 freq=137 dstime=26 I=0.123046875 I₀=39.40625
        beamp=9 beamq=31 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=10 beamq=31 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=11 beamq=31 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=12 beamq=31 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=13 beamq=31 freq=137 dstime=26 I=0.123046875 I₀=39.40625
        beamp=14 beamq=31 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=15 beamq=31 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=16 beamq=31 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=17 beamq=31 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=18 beamq=31 freq=137 dstime=26 I=0.123046875 I₀=39.40625
        beamp=19 beamq=31 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=20 beamq=31 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=21 beamq=31 freq=137 dstime=26 I=0.123046875 I₀=39.40625
        beamp=22 beamq=31 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=23 beamq=31 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=24 beamq=31 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=25 beamq=31 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=26 beamq=31 freq=137 dstime=26 I=0.123046875 I₀=39.40625
        beamp=27 beamq=31 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=28 beamq=31 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=29 beamq=31 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=30 beamq=31 freq=137 dstime=26 I=0.123046875 I₀=39.40625
        beamp=31 beamq=31 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=32 beamq=31 freq=137 dstime=26 I=0.123046875 I₀=39.40625
        beamp=33 beamq=31 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=34 beamq=31 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=35 beamq=31 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=36 beamq=31 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=37 beamq=31 freq=137 dstime=26 I=0.123046875 I₀=39.40625
        beamp=38 beamq=31 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=39 beamq=31 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=40 beamq=31 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=41 beamq=31 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=42 beamq=31 freq=137 dstime=26 I=0.123046875 I₀=39.40625
        beamp=43 beamq=31 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=44 beamq=31 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=45 beamq=31 freq=137 dstime=26 I=0.123046875 I₀=39.40625
        beamp=46 beamq=31 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=47 beamq=31 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=0 beamq=32 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=1 beamq=32 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=2 beamq=32 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=3 beamq=32 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=4 beamq=32 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=5 beamq=32 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=6 beamq=32 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=7 beamq=32 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=8 beamq=32 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=9 beamq=32 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=10 beamq=32 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=11 beamq=32 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=12 beamq=32 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=13 beamq=32 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=14 beamq=32 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=15 beamq=32 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=16 beamq=32 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=17 beamq=32 freq=137 dstime=26 I=0.123535156 I₀=39.40625
        beamp=18 beamq=32 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=19 beamq=32 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=20 beamq=32 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=21 beamq=32 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=22 beamq=32 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=23 beamq=32 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=24 beamq=32 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=25 beamq=32 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=26 beamq=32 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=27 beamq=32 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=28 beamq=32 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=29 beamq=32 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=30 beamq=32 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=31 beamq=32 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=32 beamq=32 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=33 beamq=32 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=34 beamq=32 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=35 beamq=32 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=36 beamq=32 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=37 beamq=32 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=38 beamq=32 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=39 beamq=32 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=40 beamq=32 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=41 beamq=32 freq=137 dstime=26 I=0.123535156 I₀=39.40625
        beamp=42 beamq=32 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=43 beamq=32 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=44 beamq=32 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=45 beamq=32 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=46 beamq=32 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=47 beamq=32 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=0 beamq=33 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=1 beamq=33 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=2 beamq=33 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=3 beamq=33 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=4 beamq=33 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=5 beamq=33 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=6 beamq=33 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=7 beamq=33 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=8 beamq=33 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=9 beamq=33 freq=137 dstime=26 I=0.123535156 I₀=39.40625
        beamp=10 beamq=33 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=11 beamq=33 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=12 beamq=33 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=13 beamq=33 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=14 beamq=33 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=15 beamq=33 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=16 beamq=33 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=17 beamq=33 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=18 beamq=33 freq=137 dstime=26 I=0.123535156 I₀=39.40625
        beamp=19 beamq=33 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=20 beamq=33 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=21 beamq=33 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=22 beamq=33 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=23 beamq=33 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=24 beamq=33 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=25 beamq=33 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=26 beamq=33 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=27 beamq=33 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=28 beamq=33 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=29 beamq=33 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=30 beamq=33 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=31 beamq=33 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=32 beamq=33 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=33 beamq=33 freq=137 dstime=26 I=0.123535156 I₀=39.40625
        beamp=34 beamq=33 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=35 beamq=33 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=36 beamq=33 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=37 beamq=33 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=38 beamq=33 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=39 beamq=33 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=40 beamq=33 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=41 beamq=33 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=42 beamq=33 freq=137 dstime=26 I=0.123535156 I₀=39.40625
        beamp=43 beamq=33 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=44 beamq=33 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=45 beamq=33 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=46 beamq=33 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=47 beamq=33 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=0 beamq=34 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=1 beamq=34 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=2 beamq=34 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=3 beamq=34 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=4 beamq=34 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=5 beamq=34 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=6 beamq=34 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=7 beamq=34 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=8 beamq=34 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=9 beamq=34 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=10 beamq=34 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=11 beamq=34 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=12 beamq=34 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=13 beamq=34 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=14 beamq=34 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=15 beamq=34 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=16 beamq=34 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=17 beamq=34 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=18 beamq=34 freq=137 dstime=26 I=0.12322998 I₀=39.40625
